country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
US,google_play,Books & Reference,1,com.kjv.bible.now,KJV Bible Now: Audio+Verse,2787228,Bible Now Group,https://play-lh.googleusercontent.com/Yhg5o7ddSVYkKUKSc00RV-O7dGXjxG6p-3ehMTk7M0iF_VMsAX63FPgUBoaXmU36Yuo,https://play-lh.googleusercontent.com/m6YrvYiYDCMJNOluQTWk_lQjlr4lkeGt2KnqgF1wMLsJknz-HO-kRKKceqvdntRJ95jk,2023-12-18T00:00:00,17
US,google_play,Business,1,us.zoom.videomeetings,Zoom - One Platform to Connect,17479,zoom.us,https://play-lh.googleusercontent.com/yZsmiNjmji3ZoOuLthoVvptLB9cZ0vCmitcky4OUXNcEFV3IEQkrBD2uu5kuWRF5_ERA,https://play-lh.googleusercontent.com/kSI2FyhuPY3efl8htMUGG4goWJ865RCY7E-lvI0tqRsGwGMqO5gN2r2jXMxSIwtx4t0,2024-02-01T00:00:00,25
US,google_play,Comics,1,com.kodansha.kmanga,K MANGA,40003,Kodansha Ltd.,https://play-lh.googleusercontent.com/pOTdVYxVGhspHGIZU8nt4VL86yI1TCng2terb1Yz5vSEVX4Dj7E3QHy1H1Wckye3wxQ,https://play-lh.googleusercontent.com/4LPtDWL0X4IyV-HdjqOHuhHxCjBzvfg6vmriXPRHt_51pUhrIf2hPiCtZ3VIIkIgfg,2024-02-13T00:00:00,10
US,google_play,Communication,1,com.whatsapp,WhatsApp Messenger,2483148,WhatsApp LLC,https://play-lh.googleusercontent.com/bYtqbOcTYOlgc6gqZ2rwb8lptHuwlNE75zYJu6Bn076-hTmvd96HH-6v7S0YUAAJXoJN,https://play-lh.googleusercontent.com/tNuMAclO_TrRn5RbiSo2iU2ySljFaHjCIWoMUSoemUcl4FjTyVO0PpJZL_zTrYf7v_4,2024-02-14T00:00:00,49
US,google_play,Education,1,com.duolingo,Duolingo: Language Lessons,12815,Duolingo,https://play-lh.googleusercontent.com/hSyebBlYwtE2aMjzSIHasUO9cQv9HgNAw9owy6ADO0szOKYO3rDk60r7jcyXu82Fbq1M,https://play-lh.googleusercontent.com/Yhl1PeVsRsAmnGn4T8KLQ-UOgYIuu_kjnJRp1x9KXynNUtNDpHpDTEFe5pIzLT06WFs,2024-02-14T00:00:00,72
US,google_play,Entertainment,1,com.wbd.stream,"Max: Stream HBO, TV, & Movies",2511321,"WarnerMedia Global Digital Services, LLC",https://play-lh.googleusercontent.com/VODqBhdZXQIkQlcv_A2nAq1gPNO7fwfDlUO3UZcgcMy6jAVx05CSU-vFuVFsr9gFUuo,https://play-lh.googleusercontent.com/lao32FZHYPf81jzSXH9eLtbpCBrY6Z6B6yY7tcnDLBlN4AsEq-PUfd9rb8AmNAHIH1s,2024-02-06T00:00:00,25
US,google_play,Finance,1,com.squareup.cash,Cash App,2966528,"Block, Inc.",https://play-lh.googleusercontent.com/6RcPDQwPihY591Axu7e6mHhMZ22Q-dqeI5z9GkJiu4Hc-Xha77E6uoeplstYuv5RcnE,https://play-lh.googleusercontent.com/i-xTdnHWkwAeH0vpg4t_NrywS6z4O3dabBwyJjSh0_q443wOHJzKpT6wa0Z5z8xEaD8,2024-02-09T00:00:00,51
US,google_play,Health & Fitness,1,com.appsky.android.bloodpressure,Health Tracker,2779482,Appsky Hong Kong Limited,https://play-lh.googleusercontent.com/nRWK0aJvu6JyvgTXcD-XNtjuiOdhBL6khSIJN_7QI1vRiA3QyBI-6YYRDWAP8RSPXKE,https://play-lh.googleusercontent.com/EmpGdNFc5nLtFauqHefO3E94IhxgwxkS_kdZHh2HHumtuMMpE_KNNxg2RYFbW2pn_g,2024-01-23T00:00:00,14
US,google_play,Libraries & Demo,1,com.google.samples.apps.cardboarddemo,Cardboard,1428138,Google LLC,https://play-lh.googleusercontent.com/OF-_SP5tzFPxK7NBoX7Y-Wsz32Woy_JliL4kZSTdkNz-PyAiHV1znVwjkQgn5vGahA,https://play-lh.googleusercontent.com/iVAAhuLFF3M7CN9SusGEJyAZJiVt_gSrfBVhcqamiroF63I1YAmjCw-H4r4Dv_wOI3p3,2023-05-01T00:00:00,2
US,google_play,Lifestyle,1,com.pinterest,Pinterest,1031071,Pinterest,https://play-lh.googleusercontent.com/dVsv8Hc4TOUeLFAahxR8KANg22W9dj2jBsTW1VHv3CV-5NCZjP9D9i2j5IpfVx2NTB8,https://play-lh.googleusercontent.com/hJ7PMMkjIzJn_q2tL_Uzfx7WgFNOe2Hn43PTNNUMjAYsz0FOetOouQkgKOXHnYx_eyPn,2024-02-12T00:00:00,77
US,google_play,Medical,1,epic.mychart.android,MyChart,2277,Epic Systems Corporation,https://play-lh.googleusercontent.com/YPtBGr6THchfNi4KIo9P4A5TePEia_daTtMtsqwsURjYqngsLCRV1-NUah09z0kcBXs,https://play-lh.googleusercontent.com/lH042OzDfMZNvc4m6UgiZZaE0s9SZXNssWivHIzbeAa4gHRtzuFf2ybXgWbEo21efw,2024-01-16T00:00:00,10
US,google_play,Music & Audio,1,com.spotify.music,Spotify: Music and Podcasts,2605534,Spotify AB,https://play-lh.googleusercontent.com/cShys-AmJ93dB0SV8kE6Fl5eSaf4-qMMZdwEDKI5VEmKAXfzOqbiaeAsqqrEBCTdIEs,https://play-lh.googleusercontent.com/wOs4SW2KcXb1OluTqQZWB82UqqSzpb2vw_Tn-F1lxdkB6xVL4FnTbKL9-a0AvhMt4A,2024-02-14T00:00:00,69
US,google_play,News & Magazines,1,com.particlenews.newsbreak,NewsBreak: Local News & Alerts,678026,Particle Media Inc.,https://play-lh.googleusercontent.com/tglON9RT5UtgM5omnTCl-PsDxyKIxg4jc8Q36WGEoYmEKjZXsTaUv7HbHo_xEoCloQ,https://play-lh.googleusercontent.com/tx9fpvOP-c8-tQpdI3PVu2x-Iyhbu_r8kpJsJHcNTqmCWEzwgw7l-D9_JU1Qd0fpxEkH,2024-02-09T00:00:00,47
