country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
MX,google_play,Maps & Navigation,1,com.didiglobal.passenger,DiDi Rider: Affordable rides,1613698,DiDi Global,https://play-lh.googleusercontent.com/ngZqU1lkyADi-L6j9tWtM5mQS8BfpLr-JivKADttCdUAkIWi36VdZIA_SPZf8A-Jfeg,https://play-lh.googleusercontent.com/q7oyNzvcetvPovQgOLXbDvyiBlk7-VwraMmgfXYhOWhZSolMUFClMpdlhtdGVdh_WZs,2024-01-31T00:00:00,25
MX,google_play,Food & Drink,1,com.xiaojukeji.didi.global.customer,DiDi Food: Express Delivery,1613698,DiDi Global,https://play-lh.googleusercontent.com/Y-f52wOCEjc5MQvEPcFJe2L_xEMQOy73l2v7_ud85ep1eiLIrsMTD0RNUjQXbqdj2UqG,https://play-lh.googleusercontent.com/z9zynPE9emjKxmLfFdoQh8x2dr01GIZxE163_3Ie4m92oWu5Cc48Dr5gjKRrg3gTibuk,2024-01-24T00:00:00,24
MX,google_play,House & Home,1,app.visory.security_camera,Surveillance camera Visory,1965340,Saby Baby monitor Ltd,https://play-lh.googleusercontent.com/Q-cov4r_vxs7_azwKgKCcvvWjp-Z2fVwq-tZUpdCKZ9lkvibxQpZ1uyxAeSDsR-aCJKm,https://play-lh.googleusercontent.com/kiUH0uxdIdt6Jt-XoA-9ojPH8B4u0jT_sRFSBOdLJkzlTzaKBS5tJjlq6lpSb7xtlqk,2024-01-28T00:00:00,8
MX,google_play,Video Players & Editors,1,free.daily.tube.background,DailyTube,2634770,Eechostar Studio,https://play-lh.googleusercontent.com/4nwEAhFwoBfQt1ecEK5oPFl1LOkrsHyceKrTC7uyexI_IKCEQpR-IfJt6_J8gpX-WgPv,https://play-lh.googleusercontent.com/4CqrSSt3M5bXi8c4gez7_a1VAlvsvwv_IiWONwPyYHFkGsPHQh_Tzs7MgBcE1XaH3Lrb,2024-01-18T00:00:00,20
MX,google_play,Parenting,1,org.findmykids.app,Find my kids: Location Tracker,2034721,GEO TRACK TECHNOLOGIES INC,https://play-lh.googleusercontent.com/e8uFp9Cmt-B59MCzPhU1chnhdIhyXSpS9pfg1rcetuake-RF73vvGWSdNuwLMlXGU1A,https://play-lh.googleusercontent.com/hO584TjsWzB4-UoRaN9LvQZrpbEfxDmEMuhLpUOzLk2WrZ7FWX45hpPTxxbgDjAYeeWp,2024-02-15T00:00:00,67
MX,google_play,Dating,1,com.bumble.app,Bumble: Dating App & Friends,975975,Bumble Holding Limited,https://play-lh.googleusercontent.com/tH2ui3MqYnTyt7EG9S3DVNDO7SV7eRtts2phjaE-vZNBvf4meAx5_a5LZc_IbZGAFw,https://play-lh.googleusercontent.com/G8bvqcWFcO-umC05l-Wab8nmulU3YvoXpXcv3LWR3L8bAaGJMJjcSAL8ibIyk_EwJtA,2024-02-14T00:00:00,50
MX,google_play,Auto & Vehicles,1,mx.gob.cns.consultaciudadana,ChecAuto MX,2629374,Centro Nacional de Información Plataforma México,https://play-lh.googleusercontent.com/h--xDMLorWIm_g2XI6Zp30_bw00H0T55yrWmen6ugD_RTOjoU5PW20pscixHNrBUJKc,https://play-lh.googleusercontent.com/RYJTdtpb1Ns1cRJv8rLMUB_tGOTGAfamNebcv92USSYf3DDItfCMZUe3x4kRNCDv0w,2023-08-29T00:00:00,1
MX,google_play,Art & Design,1,com.canva.editor,"Canva: Design, Photo & Video",1488201,Canva,https://play-lh.googleusercontent.com/3aWGqSf3T_p3F6wc8FFvcZcnjWlxpZdNaqFVEvPwQ1gTOPkVoZwq6cYvfK9eCkwCXbRY,https://play-lh.googleusercontent.com/6X6DCSxfr3mduCG82zAi0Oy02puanvxDGZnGEoEv5YZOVDZxv33sAxf3-s6n2QsvQvQ,2024-02-14T00:00:00,52
MX,google_play,Beauty,1,com.lyrebirdstudio.beauty,Beauty Makeup Editor & Camera,368,Lyrebird Studio,https://play-lh.googleusercontent.com/PDWTIlthihaSIj9n2DOyV0dkY0_CuDAiGZFMW5PYS1Dhc1_RLO1nnegIY7_qbCrqzlo,https://play-lh.googleusercontent.com/m5qsHn07BeoT8-aCLMBkND1UKRxYZ9KAHCBeGqADJ34vu6EV_XS9CCJ0aBowP_v_Z60,2024-02-05T00:00:00,10
MX,google_play,Events,1,com.ticketmaster.mobile.android.mx,Ticketmaster MX Event Tickets,14197,Ticketmaster L.L.C.,https://play-lh.googleusercontent.com/JIIQN7pcjt84SlNW191kIC-f1y3LH8kifnaEQHWGCaJ_54AclJpu2AQID-0HN3fuGaU,https://play-lh.googleusercontent.com/KPYv6SQY5ygz6C50EUQhQJs8qxGmp7mysfKDQyzcMdaXz65xA5xBxL6eUcuF7QTyJ9M,2023-11-22T00:00:00,6
