country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
IL,google_play,Books & Reference,14,com.iend.hebrewcalendar,Hebrew Calendar,2493169,Hebrew Calendar,https://play-lh.googleusercontent.com/7YtqxvbbwOboSi2NIVkhetlUPBWQPr9nWCin6uvRtD_Nt1i7VKXm0F4QPg-NLVwscOE,https://play-lh.googleusercontent.com/s-QAgMVs6p7c5tmTnKbOen3QiLcbFJ38ttDajf3MR1-T9hzkxhyblTG6Ic2h_Vhe4Nqp,2024-01-06T00:00:00,11
IL,google_play,Books & Reference,15,com.quicktanakh.hebrew,"QuickTanakh (תנ""ך, תפילה)",2980797,QuickTanakh,https://play-lh.googleusercontent.com/nXIKz7nSbv6p_utuaKwOrK9BlVsr77yEBQbRhAKeOZMToKGQdP4JxrMUOMQT6lL2CG0,https://play-lh.googleusercontent.com/nvQreyKrnO3k867KLRmbHbF4yYWJ5V2_N38pDKaaeP265TL-S1R_ZMgQLNbOqYp5o80,2024-02-05T00:00:00,10
IL,google_play,Books & Reference,16,com.amazon.kindle,Amazon Kindle,371,Amazon Mobile LLC,https://play-lh.googleusercontent.com/48wwD4kfFSStoxwuwCIu6RdM2IeZmZKfb1ZeQkga0qEf1JKsiD-hK3Qf8qvxHL09lQ,https://play-lh.googleusercontent.com/Ndh73BS4q_NVq3y-Y7ojnLosdXLfM5gtOWbU8qdZF_CHBchYBT4jxlUSbjhw4Jx8ZiE,2024-02-12T00:00:00,23
IL,google_play,Books & Reference,17,com.getbooks2.android,D-Steimatzky,2925010,Steimatzky Digital,https://play-lh.googleusercontent.com/gs5RgJ2Gv2tXRf3m0zOsH6eLXY08oBkhglr-Yi0XHxLO2y1CsYi9HD-EbKYZK0XyEUE,https://play-lh.googleusercontent.com/Weh1_OGum1rlSg-xWc0QxPEUMZQw4IUsWgr89ysEyknSZRPKlEDg0iPCqsgpQrMK1Rg,2023-11-01T00:00:00,11
IL,google_play,Books & Reference,18,com.overdrive.mobile.android.libby,"Libby, by OverDrive",15858,"OverDrive, Inc.",https://play-lh.googleusercontent.com/fsfzoSofx2cyzz-gFSUvSkh1TE9dDJ8lxRfBqykIuSzlfSvbX5SlFg1rXhOKvjkhGjg,https://play-lh.googleusercontent.com/Vph7910XaClWUWxEnOnWU-ZBZ_iycBtwMu1bw8YnDV2DAnTjLAkR-oH9oYhp5GoJ1MRc,2024-01-30T00:00:00,5
IL,google_play,Books & Reference,19,com.siddurim.kavanathalev,Siddur Kavanat Halev - סידור,1330466,Siddurim.com,https://play-lh.googleusercontent.com/96BTb9tnG-i-LmOV2it7YZJmhXbMe8mywxsieX_5a00xz0DoQOLywl7oONqz29IwgpRr,https://play-lh.googleusercontent.com/PMX2nF0KTmiGw8SkTWqJ6R9W-GRRdM3smKl1ESY5IxHV5DY2JkF6xn82tDVS0me7gvct,2023-09-17T00:00:00,5
IL,google_play,Books & Reference,20,com.mobisystems.msdict.embedded.wireless.collins.ee,Talk & Translate - Translator,581685,MobiSystems,https://play-lh.googleusercontent.com/k8l3Elq061_xj510Nt2pPAQ72xcT3CNihw8Hu11K09a516gu3J2BtFF-1GANx0X0enQ,https://play-lh.googleusercontent.com/QnpZQxivh1b1z5H5RCJspkhU91FqVFzfYFItBro_wP0nNMsKCgLGJfmwqytoOoO8mdfq,2024-01-16T00:00:00,6
IL,google_play,Books & Reference,21,org.sefaria.sefaria,Sefaria,963563,Sefaria,https://play-lh.googleusercontent.com/h_8OiDD2ak5d8KFGf7af6st82HQwhkaDXhh5V_PK3YPUJd1rsW7UG9Q-ic9FAP752sQ,https://play-lh.googleusercontent.com/N1rE5dOXt3UXOpKmqS4YQSlKnv4oOSrSCO29hs22aONyt9VQdrzrQ1BRk-ZhbegkCg,2024-01-30T00:00:00,10
IL,google_play,Books & Reference,22,com.zezsoft.palestinearchive,السجل المدني الفلسطيني,1899767,Zez Soft,https://play-lh.googleusercontent.com/lkvMqlH_TKf9VZCSeZ-U_IHCYA2OqkcdbtVyNkZzDk-lp03ihuMs7sG5tNrL5QXLD-Q,https://play-lh.googleusercontent.com/keOeoaSQE7hyzV5A9N_c9MN-3ayv4y7aLHYa0qEzwm9JSWmhOZHLSI0v3wNL-0hOi7k,2024-01-11T00:00:00,1
IL,google_play,Books & Reference,23,com.lightcrossbook.lightcross,LightCross,3052405,Hong yang,https://play-lh.googleusercontent.com/5lpbIXOD4A_QT6PgwEF87sc7SMS-YskBAYrE89hjeNEtJuzAaRwClZzGVomnUKuZgG4,https://play-lh.googleusercontent.com/GSpbsXrKKpBeMOnYdtZ-oVfnbmEtjyiczHwikjVsp98ee6X9Sow-_ePAayehHf8qvEc,2024-01-26T00:00:00,2
IL,google_play,Books & Reference,24,com.audible.application,Audible: Audio Entertainment,2921053,"Audible, Inc.",https://play-lh.googleusercontent.com/pwzZK-7oQexraeU0mOrQgFIck-QSS89rH0eWjehctp8XskRSpixPNVlA0YYlRXHbA2Iz,https://play-lh.googleusercontent.com/URitgigypiky_VPRhm3kEcc7VLiF27uMX3oZmggjDvj9v5Qcg2m8BUkl5ZF3NBAq8g,2024-02-13T00:00:00,57
IL,google_play,Books & Reference,25,com.tehilim.book,תהילים,2744125,Sound Buttons World,https://play-lh.googleusercontent.com/KhjK7o8scYccGhpu_gep46Yfh2bJQnlmH4EKx4D3er2aUSvxEWYxOHBAdI9S5Xv4MA,https://play-lh.googleusercontent.com/wxtxZBKS4zgeE125z_-h-PTpe9_xOCp51BACQTmifPC-FX1dcnKhTbVB7MiUh3Kdhg,2023-04-24T00:00:00,1
IL,google_play,Books & Reference,26,com.whaledream.novel,Joyread,2581816,Joyread,https://play-lh.googleusercontent.com/mv-yqesGySPWVVGAQmU4-5hPii4kjHvC9WKBrR3fEJSr8hurJ_yaWMrzlsOktJ1XDQ,https://play-lh.googleusercontent.com/h0OieAfm63yQNsH2AhTlLHPYWlbbuE3cgskA_shi1xnZZNVTxOBDhgPioM64RUIcnTU,2024-02-01T00:00:00,21
IL,google_play,Books & Reference,27,com.mogy.dafyomi,Portal Hadaf Hayomi,192796,portal hadaf hayomi,https://play-lh.googleusercontent.com/83DVk02-QNVEjwkbrkyOtTj7FyHwlBqdsHir5Ir3NAhnb77YlqhK63F-dWR5ycJq834,https://play-lh.googleusercontent.com/EXQtNWV7P7dUT_4Zqt_E-ol4yDBXMdiId_JdpXhzY3QbBGmj2nsBBF3b-eep6EoQM-w,2023-12-27T00:00:00,6
IL,google_play,Books & Reference,28,grit.storytel.app,Storytel: Audiobooks & Ebooks,1034399,Storytel Sweden AB,https://play-lh.googleusercontent.com/ufvs48ZAzaZLOsW5l3Rw3xrSwKtkt0FEGfLWYd8Dmmw2bJJP_faRr0WesNq_rCqGCg,https://play-lh.googleusercontent.com/5JgI-2UEMUdhKx77VXxheOOTWIvU-b7mNy4O8_8HPJz4qHXKp8i4HmU5M2aXJvj5iKA,2024-02-09T00:00:00,58
IL,google_play,Books & Reference,29,com.quran.andi.alquran.holyquran,Holy Quran Book and Audio,3032004,Sondark,https://play-lh.googleusercontent.com/Y8_fcvLKJY0dYPSGMrhyinDlHaM_ALvzqvZycrzCsGujDrmfWD98iZqLGo-W4SG7_-k,https://play-lh.googleusercontent.com/1-CaVuiGhyzGFzZB0OeLTW9v46UuWswhuL2-XBu8tWpe5KC6vUi16m_wjBdhK7pLWpLo,2024-01-16T00:00:00,3
IL,google_play,Books & Reference,30,com.holyquran.offline.quran.prayertime.qiblacompass.dua.mp3,Holy Quran Offline MP3 & Qibla,2729409,"Islamic Apps Wing - Quran - MP3 , Qibla Direction",https://play-lh.googleusercontent.com/zZkRj-LrfcxbrupgfOQgvAp4Vjlng0TKjyl_rilJpgniOCV9uJd5YhIW8xISG2CXL-0,https://play-lh.googleusercontent.com/Ir2m4Ks6n7XWHwa7LUcxB5_ZPyaaeNBLdnJItDdH9jGe5wX87uDmtoNI2kP7ysRqDim6,2024-02-05T00:00:00,5
IL,google_play,Books & Reference,31,com.mmmoussa.iqra,Tarteel: Quran Memorization,2230837,Tarteel Inc.,https://play-lh.googleusercontent.com/RFtl6drnVL9hpbz0cal9cce7mWEPSejcRFUh0nxX94NYEb5ycmhtwPbYdGYhl-F0JUTf,https://play-lh.googleusercontent.com/5IkLUploK0rfcLSmh3h9xyz-BQnTTQ9aA9NY-6OUc9HWyJVL82XSNJ2hgj_Lgvioe6P3,2024-02-10T00:00:00,52
IL,google_play,Books & Reference,32,org.wikipedia,Wikipedia,15078,Wikimedia Foundation,https://play-lh.googleusercontent.com/htBUaqvBQR9UQ3b1-ouSHFhDGttQkH-eWetEErspYXVa8hOsfmOmj5ZanGg9GF7XAGc,https://play-lh.googleusercontent.com/HIiM-vh4O4JMOaI0zIJjXRqFigCm9jzATWgUeaKlB4Fz-ixcilmKTMvLtWtiF8ehZg,2024-01-29T00:00:00,20
IL,google_play,Books & Reference,33,com.funkeylabs.aiindex,Ai Index - Complete Directory,3058038,FunKeyLabs,https://play-lh.googleusercontent.com/4LDHiNjMESIk7jKj_Rh98osInAVlrLTUGr9yFV9T4N_myPYDQ1oLLUlDRuX-KrNHhGI,https://play-lh.googleusercontent.com/LdHnHRRiydQkORD05z3lU_mmv5G9VQugE_jM0hP3wtpFrE_xF15sYKARNwNyRZEWmDkL,2023-12-04T00:00:00,1
IL,google_play,Books & Reference,34,com.thewisejewish,The Wise Jew,2192466,Benin's Apps,https://play-lh.googleusercontent.com/mEO0tf-3HNd8tgp7JMsy2wJvGF4y7rXjzcAeUtut0ys0PHJpQE_ShXPPSbMc6FiyB6o,https://play-lh.googleusercontent.com/oLEG3moR6Jwy3OYq4AbEEjiQSOSDPUMtrWqbfz2HhkPjeaQAY2jJdZZDmbahqN_95A,2022-10-09T00:00:00,0
