country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
BR,google_play,Comics,4,jp.co.shueisha.mangaplus,MANGA Plus by SHUEISHA,26408,株式会社 集英社,https://play-lh.googleusercontent.com/dJAXyPsNXcrdKRmeU49_UoErCheQ8dpG3tPEqsYYIdRaXHjDoMpn94AewG4V1qCLqK0,https://play-lh.googleusercontent.com/CPKPWw2RCXbctD8XyjvWxce6eOngFx6I8mfJnbjdeQUGEAjwFFLaWDX6ayvIWVghpFc,2024-02-19T00:00:00,6
BR,google_play,Comics,5,br.com.escolhatecnologia.voztradutor,Translator Woman's Voice - TTS,564616,Escolha Tecnologia,https://play-lh.googleusercontent.com/y5Zf0H15zTMdsatrDrUvK5UYB5eDPo0LPtk5TTfs2SdJpl2W-GU4Q2RaRMuTAKUjsdQ,https://play-lh.googleusercontent.com/LU_VCkZEjwW2bFW1z7Oy1ucpFfJIqAOQjiWGtxMmqWIlHt9FkPF-jQTHMNk0o_kMmg,2023-11-27T00:00:00,11
BR,google_play,Communication,1,com.whatsapp,WhatsApp Messenger,2483148,WhatsApp LLC,https://play-lh.googleusercontent.com/bYtqbOcTYOlgc6gqZ2rwb8lptHuwlNE75zYJu6Bn076-hTmvd96HH-6v7S0YUAAJXoJN,https://play-lh.googleusercontent.com/tNuMAclO_TrRn5RbiSo2iU2ySljFaHjCIWoMUSoemUcl4FjTyVO0PpJZL_zTrYf7v_4,2024-02-15T00:00:00,49
BR,google_play,Communication,2,com.whatsapp.w4b,WhatsApp Business,2483148,WhatsApp LLC,https://play-lh.googleusercontent.com/ebs6ftYUkOKlDY0M174OpvargwbDyHUVAnO_G5aE0dL5GBQKCtfh3adN5H3ZMThXogDi,https://play-lh.googleusercontent.com/1-9FWTc6fNmSZ8azygwl3_8cx9J2zP_NyvJXDAW4Rw0bTlOo6BMpMCR5cbqq7PSc3g,2024-02-20T00:00:00,60
BR,google_play,Communication,3,org.telegram.messenger,Telegram,1523888,Telegram FZ-LLC,https://play-lh.googleusercontent.com/ZU9cSsyIJZo6Oy7HTHiEPwZg0m2Crep-d5ZrfajqtsH-qgUXSqKpNA2FpPDTn-7qA5Q,https://play-lh.googleusercontent.com/wlwY1vowGxTrvQMRDHJD21iYBG7S_E09QbKPY-L6dqEc4UxCi0fDQiNuCBonFYED1yU,2024-02-16T00:00:00,61
BR,google_play,Communication,4,com.opera.browser,Opera browser with AI,44772,Opera,https://play-lh.googleusercontent.com/arHjD1CpUMbdhSFv5FXN2ckVcYMD4_49Mv80TBDx1YLKLZ36g4MM07zz8Q3r2Eyi2pd2,https://play-lh.googleusercontent.com/qh0VkBVW25DHR8ke1tk6YgdDTAZnlXKbVeizI3ARv8C90Te-H0TMXWNVsC8C97e3yg,2024-02-08T00:00:00,36
BR,google_play,Communication,5,com.snowcorp.stickerly.android,Sticker.ly - Sticker Maker,1305998,"SNOW, Inc.",https://play-lh.googleusercontent.com/UA4BAOkIiWHv2gse7njSg3ApWz_2ke21X65qQh4oMg55Q0hTDuVMLPMMKW_56JMB_XM,https://play-lh.googleusercontent.com/ro7IWKB8mgHm0OrF8Hs576DHNVpqvSFHXRODIVhOiRWilvE-mtZLbor7co1hsdBPTsMs,2024-02-05T00:00:00,22
BR,google_play,Education,1,com.duolingo,Duolingo: Language Lessons,12815,Duolingo,https://play-lh.googleusercontent.com/hSyebBlYwtE2aMjzSIHasUO9cQv9HgNAw9owy6ADO0szOKYO3rDk60r7jcyXu82Fbq1M,https://play-lh.googleusercontent.com/Yhl1PeVsRsAmnGn4T8KLQ-UOgYIuu_kjnJRp1x9KXynNUtNDpHpDTEFe5pIzLT06WFs,2024-02-14T00:00:00,71
BR,google_play,Education,2,ai.mybuddy.talkingflashcards_new,Buddy.ai: Fun Learning Games,2184907,AI Buddy Inc.,https://play-lh.googleusercontent.com/h6RRPMXSxWciolO34naBtKMBGo4_E55w_jFEwx1N6MP8o1p_75u36GLyYleiJo6-6Q,https://play-lh.googleusercontent.com/nydMnL2MsM3vEGk0w0AoLsPkS0eSvJ6v_I57_uKpCh0ca6zrX9yK6mDRSkwdsuddRk4,2024-02-15T00:00:00,24
BR,google_play,Education,3,com.babybus.overseas.superjojo,BabyBus TV:Kids Videos & Games,18369,BabyBus,https://play-lh.googleusercontent.com/KgRDifkavSN9DfHdJqpupfFCwFsyLQitc2Ho7ISP9DVJyctArNnjTbUwj2TEDIoErxA,https://play-lh.googleusercontent.com/2ttz5tfrNUQdR_WES033cbhnn1mNuDHQossc4jGK-J62E_BzLYu4tkgJKVVd1JkJQiY,2024-02-19T00:00:00,10
